min_voltage,peak_kw,loss_kwh,violation_rate,service,controller,scenario,ood,scale,response,base_error,ev_error,binding_constraint,committed_kwh,realized_kwh,shortfall_kwh,firm_coverage,service_completion
0.9628464818162297,3965.9675246565685,853.2777241098852,0.0,0.5454535884907517,Nominal engineering,5,False,1.0,0.5454535884904629,0.04468153559598434,0.1653032133685449,,1574.0869565217392,858.5913790308139,715.4955774909254,0.0,0.8381816459282834
0.9622833928299374,4004.6140971697887,854.5197096589937,0.0,0.5454535884908238,Point bunching,5,False,0.8,0.5454535884904629,0.04468153559598434,0.1653032133685449,,1019.8309859154931,858.5913790308139,161.23960688467923,0.0,0.8705453167426266
0.9614950682491281,4058.7192986882965,856.5146542299518,0.0,0.5454535884910182,Robust engineering,5,False,0.52,0.5454535884904629,0.04468153559598434,0.1653032133685449,,1180.5652173913045,858.5913790308139,321.9738383604906,0.0,0.9158544558827073
0.9621929073701563,4010.824399569499,854.7335102637494,0.0,0.5454535884908389,BGFC,5,False,0.7678610443521957,0.5454535884904629,0.04468153559598434,0.1653032133685449,,783.0884859077998,858.5913790308139,0.0,1.0,0.8757459896471382
0.9667461115587784,3482.115003245326,610.4298484522112,0.0,1.0,Uncontrolled,6,False,0.0,0.6280133675729983,-0.11483009174933352,-0.07265497067843837,,0.0,0.0,0.0,,1.0
0.9699877018424115,3259.6344415503354,603.9761471530696,0.0,0.6280133675732346,Nominal engineering,6,False,1.0,0.6280133675729983,-0.11483009174933352,-0.07265497067843837,,1574.0869565217392,988.5476504179492,585.5393061037901,0.0,0.8530424061631398
0.9693393837856848,3304.1305538893334,604.8626259534283,0.0,0.6280133675732937,Point bunching,6,False,0.8,0.6280133675729983,-0.11483009174933352,-0.07265497067843837,,1019.8309859154931,988.5476504179492,31.28333549754393,1.0,0.8824339249305118
0.9684317385062676,3366.425111163931,606.4432758998848,0.0,0.6280133675734527,Robust engineering,6,False,0.52,0.6280133675729983,-0.11483009174933352,-0.07265497067843837,,1180.5652173913045,988.5476504179492,192.01756697335531,0.0,0.9235820512048327
0.9692352024593308,3311.2808467941472,605.0239289359523,0.0,0.6280133675733061,BGFC,6,False,0.7678610443521957,0.6280133675729983,-0.11483009174933352,-0.07265497067843837,,783.0884859077998,988.5476504179492,0.0,1.0,0.8871569885209426
0.9631129307508908,3812.7629953658543,714.6799255243109,0.0,1.0,Uncontrolled,7,False,0.0,0.673125431687402,-0.05485601387059323,0.12549049176433075,,0.0,0.0,0.0,,1.0
0.9665873740855233,3574.3009946098127,706.2787853796369,0.0,0.6731254316876096,Nominal engineering,7,False,1.0,0.673125431687402,-0.05485601387059323,0.12549049176433075,,1574.0869565217392,1059.5579621222046,514.5289943995347,0.0,0.8611625777037324
